Escritório de vendas|Fornecedor|Material|Data|Val.líq.
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|25.0
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
605|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|180.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|90.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|135.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|30.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|40.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|50.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|60.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
605|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|40.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|213.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|65.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|88.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|50.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|95.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|15.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|40.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|30.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|10.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
605|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
606|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|30.0
606|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|24.0
606|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
606|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|27.0
606|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|30.0
606|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|35.0
606|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
606|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
606|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
606|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|10.0
606|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
606|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|30.0
606|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
606|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|50.0
606|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|25.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|30.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|440.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|447.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|424.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|320.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|309.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|204.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|50.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|45.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|55.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|35.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|24.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|40.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|47.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
607|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|170.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|130.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|135.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|285.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|195.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|45.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|25.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|14.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|45.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|10.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|40.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|40.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|35.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|45.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|25.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
607|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|15.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|35.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|50.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|130.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|110.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|60.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|70.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|80.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|50.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|60.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|60.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|15.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|15.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|15.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
607|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|10.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|40.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|35.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|25.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|148.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|140.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|85.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|410.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|390.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|230.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|30.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|45.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|60.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|25.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|35.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|10.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|10.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|40.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|60.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|80.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|42.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|60.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|10.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
608|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
608|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|35.0
608|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
608|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
608|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|120.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|15.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|60.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
608|TIM|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
608|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|30.0
608|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
608|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|30.0
608|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
608|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
608|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|10.0
608|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|21.3
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|85.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|163.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|209.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|154.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|213.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|131.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|25.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|40.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|25.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|10.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|30.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|35.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|32.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|35.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
611|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|35.0
611|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
611|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
611|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
611|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|90.0
611|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
